id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
62128393,https://inaturalist-open-data.s3.amazonaws.com/photos/99499410/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62134406,https://inaturalist-open-data.s3.amazonaws.com/photos/99513178/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62152804,https://static.inaturalist.org/photos/99542915/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62158377,https://inaturalist-open-data.s3.amazonaws.com/photos/99554993/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62230505,https://static.inaturalist.org/photos/99679056/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62230694,https://static.inaturalist.org/photos/99679375/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62288818,https://inaturalist-open-data.s3.amazonaws.com/photos/99782669/medium.jpg,Alectoris chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62288819,https://inaturalist-open-data.s3.amazonaws.com/photos/99782675/medium.jpg,Alectoris chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62312089,https://inaturalist-open-data.s3.amazonaws.com/photos/99821285/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62319806,https://inaturalist-open-data.s3.amazonaws.com/photos/99834049/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62332965,https://inaturalist-open-data.s3.amazonaws.com/photos/99855897/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62360771,https://inaturalist-open-data.s3.amazonaws.com/photos/99903926/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62373595,https://inaturalist-open-data.s3.amazonaws.com/photos/99927170/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62403190,https://inaturalist-open-data.s3.amazonaws.com/photos/99976439/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
62479810,https://inaturalist-open-data.s3.amazonaws.com/photos/100112605/medium.jpeg,Rothuhn,Alectoris rufa,Красная куропатка,Aves,867
62494473,https://static.inaturalist.org/photos/100138871/medium.jpeg,Przevalski's Partridge,Alectoris magna,Кеклик Пржевальского,Aves,861
62600342,https://static.inaturalist.org/photos/100325884/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62621429,https://static.inaturalist.org/photos/100364310/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
62672231,https://inaturalist-open-data.s3.amazonaws.com/photos/100454687/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62696767,https://static.inaturalist.org/photos/100499051/medium.jpg,Pernice rossa,Alectoris rufa,Красная куропатка,Aves,867
62708423,https://inaturalist-open-data.s3.amazonaws.com/photos/100519841/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
62734463,https://inaturalist-open-data.s3.amazonaws.com/photos/100564230/medium.jpeg,Alectoris barbara koenigi,Alectoris barbara koenigi,,Aves,625973
62828353,https://inaturalist-open-data.s3.amazonaws.com/photos/100731972/medium.jpeg,Alectoris barbara koenigi,Alectoris barbara koenigi,,Aves,625973
62864856,https://static.inaturalist.org/photos/100797455/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62902141,https://inaturalist-open-data.s3.amazonaws.com/photos/100865260/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62916391,https://static.inaturalist.org/photos/100890009/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
62918716,https://static.inaturalist.org/photos/100893971/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62919397,https://static.inaturalist.org/photos/100895172/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62919873,https://static.inaturalist.org/photos/100896335/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62922842,https://static.inaturalist.org/photos/100901611/medium.jpeg,Красная куропатка,Alectoris rufa,Красная куропатка,Aves,867
62925741,https://inaturalist-open-data.s3.amazonaws.com/photos/100906908/medium.jpg,Coturnice,Alectoris graeca,Европейский кеклик,Aves,863
62929653,https://inaturalist-open-data.s3.amazonaws.com/photos/100910154/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62929655,https://inaturalist-open-data.s3.amazonaws.com/photos/100910193/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
62939559,https://static.inaturalist.org/photos/100930219/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62939582,https://static.inaturalist.org/photos/100930240/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62940495,https://inaturalist-open-data.s3.amazonaws.com/photos/100933573/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62943570,https://static.inaturalist.org/photos/100936968/medium.jpeg,Красная куропатка,Alectoris rufa,Красная куропатка,Aves,867
62943986,https://static.inaturalist.org/photos/100937674/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
62956574,https://static.inaturalist.org/photos/100959977/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
62956842,https://static.inaturalist.org/photos/100960402/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
62969075,https://static.inaturalist.org/photos/100982767/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
62974790,https://static.inaturalist.org/photos/100993106/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
62980049,https://static.inaturalist.org/photos/101002860/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
62986658,https://inaturalist-open-data.s3.amazonaws.com/photos/101014522/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63022817,https://static.inaturalist.org/photos/101078986/medium.jpeg,Rode Patrijs,Alectoris rufa,Красная куропатка,Aves,867
63037862,https://inaturalist-open-data.s3.amazonaws.com/photos/101095760/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63091032,https://inaturalist-open-data.s3.amazonaws.com/photos/101195947/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63119694,https://inaturalist-open-data.s3.amazonaws.com/photos/101247391/medium.jpeg,Perdiz común,Alectoris rufa,Красная куропатка,Aves,867
63127924,https://inaturalist-open-data.s3.amazonaws.com/photos/101261486/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63160655,https://static.inaturalist.org/photos/102492489/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
63217595,https://static.inaturalist.org/photos/101421033/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63227417,https://inaturalist-open-data.s3.amazonaws.com/photos/101440334/medium.jpeg,Азиатский кеклик,Alectoris chukar,Азиатский кеклик,Aves,846
63254685,https://static.inaturalist.org/photos/101486726/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63294516,https://static.inaturalist.org/photos/101555803/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63294526,https://static.inaturalist.org/photos/101555835/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63350110,https://static.inaturalist.org/photos/101652287/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63377666,https://inaturalist-open-data.s3.amazonaws.com/photos/101702851/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63407825,https://inaturalist-open-data.s3.amazonaws.com/photos/101754300/medium.png,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63408136,https://inaturalist-open-data.s3.amazonaws.com/photos/101755070/medium.png,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63408473,https://inaturalist-open-data.s3.amazonaws.com/photos/101755549/medium.png,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63409938,https://inaturalist-open-data.s3.amazonaws.com/photos/101756961/medium.jpg,Alectoris rufa,Alectoris rufa,Красная куропатка,Aves,867
63432565,https://static.inaturalist.org/photos/101794834/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63442540,https://inaturalist-open-data.s3.amazonaws.com/photos/101813958/medium.jpeg,חוגלת סלעים,Alectoris chukar,Азиатский кеклик,Aves,846
63460842,https://inaturalist-open-data.s3.amazonaws.com/photos/101846735/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63468665,https://static.inaturalist.org/photos/103446428/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63497143,https://inaturalist-open-data.s3.amazonaws.com/photos/101912261/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63518673,https://inaturalist-open-data.s3.amazonaws.com/photos/101950660/medium.jpeg,Rode Patrijs,Alectoris rufa,Красная куропатка,Aves,867
63533407,https://inaturalist-open-data.s3.amazonaws.com/photos/101973773/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63533411,https://inaturalist-open-data.s3.amazonaws.com/photos/101973833/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63592949,https://inaturalist-open-data.s3.amazonaws.com/photos/102085911/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63625832,https://inaturalist-open-data.s3.amazonaws.com/photos/102145973/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
63635143,https://inaturalist-open-data.s3.amazonaws.com/photos/102162829/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63650622,https://inaturalist-open-data.s3.amazonaws.com/photos/102190572/medium.jpeg,Rode Patrijs,Alectoris rufa,Красная куропатка,Aves,867
63659073,https://inaturalist-open-data.s3.amazonaws.com/photos/102204858/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
63700917,https://static.inaturalist.org/photos/102279946/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63703561,https://static.inaturalist.org/photos/102283977/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
63711516,https://inaturalist-open-data.s3.amazonaws.com/photos/102298324/medium.jpeg,punapyy,Alectoris rufa,Красная куропатка,Aves,867
63713315,https://static.inaturalist.org/photos/102301245/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63713316,https://static.inaturalist.org/photos/102301253/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63713317,https://static.inaturalist.org/photos/102301272/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63732987,https://inaturalist-open-data.s3.amazonaws.com/photos/102336147/medium.jpeg,Rock Partridges,Alectoris,Кеклики,Aves,845
63750032,https://inaturalist-open-data.s3.amazonaws.com/photos/102366843/medium.jpeg,punapyy,Alectoris rufa,Красная куропатка,Aves,867
63770656,https://inaturalist-open-data.s3.amazonaws.com/photos/102403076/medium.jpg,vuoripyy,Alectoris chukar,Азиатский кеклик,Aves,846
63783444,https://inaturalist-open-data.s3.amazonaws.com/photos/102423673/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63841291,https://inaturalist-open-data.s3.amazonaws.com/photos/102530014/medium.jpg,חוגלת סלעים,Alectoris chukar,Азиатский кеклик,Aves,846
63842110,https://inaturalist-open-data.s3.amazonaws.com/photos/102529060/medium.jpg,Rode Patrijs,Alectoris rufa,Красная куропатка,Aves,867
63882459,https://inaturalist-open-data.s3.amazonaws.com/photos/102603986/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63888564,https://inaturalist-open-data.s3.amazonaws.com/photos/102612644/medium.jpg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
63888618,https://inaturalist-open-data.s3.amazonaws.com/photos/102613151/medium.jpg,Rode Patrijs,Alectoris rufa,Красная куропатка,Aves,867
63892564,https://inaturalist-open-data.s3.amazonaws.com/photos/102619778/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63905465,https://inaturalist-open-data.s3.amazonaws.com/photos/102644530/medium.png,Rode Patrijs,Alectoris rufa,Красная куропатка,Aves,867
63905668,https://inaturalist-open-data.s3.amazonaws.com/photos/102644606/medium.png,Rode Patrijs,Alectoris rufa,Красная куропатка,Aves,867
63905838,https://inaturalist-open-data.s3.amazonaws.com/photos/102645183/medium.png,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63906060,https://inaturalist-open-data.s3.amazonaws.com/photos/102645266/medium.png,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63906549,https://inaturalist-open-data.s3.amazonaws.com/photos/102646026/medium.png,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
63906551,https://inaturalist-open-data.s3.amazonaws.com/photos/102646040/medium.png,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
63919196,https://inaturalist-open-data.s3.amazonaws.com/photos/102675357/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63958432,https://inaturalist-open-data.s3.amazonaws.com/photos/102632218/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
63960296,https://inaturalist-open-data.s3.amazonaws.com/photos/102739103/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
63965082,https://inaturalist-open-data.s3.amazonaws.com/photos/102743056/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
